fpr,tpr,threshold
0.1301062091503268,0.108348134991119,0.9960826829050956
0.13051470588235295,0.108348134991119,0.9960794939184512
0.13051470588235295,0.10894020130254589,0.9960769891307422
0.13419117647058823,0.10894020130254589,0.996013224323689
0.13419117647058823,0.10953226761397276,0.9960118533612716
0.13562091503267973,0.10953226761397276,0.9959916983626133
0.13562091503267973,0.11012433392539965,0.9959911916512624
0.1358251633986928,0.11012433392539965,0.9959862632745332
0.1358251633986928,0.11071640023682652,0.9959855946580238
0.13664215686274508,0.11071640023682652,0.9959789211836516
0.13664215686274508,0.11130846654825341,0.9959781500687444
0.1374591503267974,0.11130846654825341,0.9959696744949662
0.1374591503267974,0.11190053285968028,0.995968704742678
0.13848039215686275,0.11190053285968028,0.9959634666556187
0.13848039215686275,0.11249259917110717,0.9959634543272682
0.13909313725490197,0.11249259917110717,0.9959589942391596
0.13909313725490197,0.11308466548253404,0.9959546561850156
0.13970588235294118,0.11308466548253404,0.9959451803092748
0.13970588235294118,0.11367673179396093,0.9959447545844802
0.14011437908496732,0.11367673179396093,0.9959407002730388
0.14011437908496732,0.1142687981053878,0.9959296715411295
0.1403186274509804,0.1142687981053878,0.9959256979755204
0.1403186274509804,0.11486086441681469,0.995923475186191
0.14195261437908496,0.11486086441681469,0.9959100269955968
0.14195261437908496,0.11545293072824156,0.9959096649921244
0.14215686274509803,0.11545293072824156,0.9959089258169782
0.14215686274509803,0.11782119597394908,0.995901681973518
0.14419934640522875,0.11782119597394908,0.9958831256400577
0.14419934640522875,0.11841326228537596,0.9958770721089067
0.1474673202614379,0.11841326228537596,0.9958269049194975
0.1474673202614379,0.11959739490822972,0.9958260859430166
0.14869281045751634,0.11959739490822972,0.9958012700432096
0.14869281045751634,0.1201894612196566,0.9958008302516588
0.14910130718954248,0.1201894612196566,0.9957964783889016
0.14910130718954248,0.12078152753108348,0.9957900837753032
0.1503267973856209,0.12078152753108348,0.9957789063280748
0.1503267973856209,0.12137359384251035,0.9957787006248782
0.15155228758169934,0.12137359384251035,0.9957648369459824
0.15155228758169934,0.12196566015393724,0.9957627990990304
0.15196078431372548,0.12196566015393724,0.9957575174117352
0.15196078431372548,0.12255772646536411,0.9957547619391252
0.15298202614379086,0.12255772646536411,0.9957472734066566
0.15298202614379086,0.123149792776791,0.9957463169238784
0.153390522875817,0.123149792776791,0.9957350013415645
0.153390522875817,0.12374185908821789,0.9957349068460146
0.1542075163398693,0.12374185908821789,0.9957302228188304
0.1542075163398693,0.12492599171107165,0.9957295285110976
0.15461601307189543,0.12492599171107165,0.9957276753283067
0.15461601307189543,0.12551805802249852,0.9957261965023552
0.15522875816993464,0.12551805802249852,0.9957232592027044
0.15522875816993464,0.1261101243339254,0.9957229310617128
0.1556372549019608,0.1261101243339254,0.9957200661231452
0.1556372549019608,0.1267021906453523,0.9957180392945192
0.15604575163398693,0.1267021906453523,0.9957148632994774
0.15604575163398693,0.12788632326820604,0.995712242995137
0.15665849673202614,0.12788632326820604,0.9957047987855472
0.15665849673202614,0.12847838957963292,0.9957040230203552
0.1568627450980392,0.12847838957963292,0.9957032473341962
0.1568627450980392,0.13025458851391356,0.9956999511645672
