precision,recall,threshold,f1
0.24187256176853056,0.9789473684210527,0.9716855547349031,0.38790406673586575
0.2421875,0.9789473684210527,0.9716913321633605,0.38830897703517264
0.242503259452412,0.9789473684210527,0.9717433637070912,0.3887147335420015
0.24281984334203655,0.9789473684210527,0.9717757263331924,0.3891213389118154
0.24313725490196078,0.9789473684210527,0.9719983878343326,0.3895287958111996
0.24345549738219896,0.9789473684210527,0.9722597816923576,0.38993710691792
0.2437745740498034,0.9789473684210527,0.9722795752658282,0.39034627492098195
0.2440944881889764,0.9789473684210527,0.9723762233263356,0.39075630252068894
0.24441524310118265,0.9789473684210527,0.9724708892941653,0.3911671924287023
0.24473684210526317,0.9789473684210527,0.9724849848991262,0.391578947368101
0.2450592885375494,0.9789473684210527,0.972552639748676,0.39199157007344154
0.24538258575197888,0.9789473684210527,0.9725807824216892,0.3924050632908187
0.24570673712021135,0.9789473684210527,0.9727662802458006,0.3928194297779263
0.24603174603174602,0.9789473684210527,0.9728126900123142,0.39323467230411874
0.24635761589403973,0.9789473684210527,0.9729223121952206,0.39365079365047234
0.246684350132626,0.9789473684210527,0.9730518350737256,0.3940677966098479
0.24701195219123506,0.9789473684210527,0.973293320350822,0.39448568398695283
0.2473404255319149,0.9789473684210527,0.973449453925604,0.39490445859840406
0.24766977363515313,0.9789473684210527,0.9736273371865184,0.39532412327279143
0.248,0.9789473684210527,0.9737428912859536,0.3957446808507412
0.24833110814419226,0.9789473684210527,0.9737456085037456,0.3961661341849807
0.24732620320855614,0.9736842105263158,0.9737962873610856,0.394456289978355
0.24765729585006693,0.9736842105263158,0.973807355388696,0.3948772678758773
0.2479892761394102,0.9736842105263158,0.9741324801673604,0.3952991452988217
0.2483221476510067,0.9736842105263158,0.9742423332356522,0.39572192513336596
0.24865591397849462,0.9736842105263158,0.97435029239577,0.3961456102780485
0.2489905787348587,0.9736842105263158,0.9745388454367896,0.39657020364383433
0.24932614555256064,0.9736842105263158,0.974833815279594,0.3969957081541817
0.2496626180836707,0.9736842105263158,0.974926397089837,0.3974221267451101
0.25,0.9736842105263158,0.9749303959764496,0.3978494623652662
0.2503382949932341,0.9736842105263158,0.9752909380460728,0.39827771797599326
0.2506775067750677,0.9736842105263158,0.9754224203601976,0.3987068965513984
0.2510176390773406,0.9736842105263158,0.9754994416922648,0.39913700107842276
0.2513586956521739,0.9736842105263158,0.9755009153107456,0.3995680345569092
0.25170068027210885,0.9736842105263158,0.975546742751268,0.39999999999967356
0.25204359673024523,0.9736842105263158,0.9755480273295876,0.4004329004325737
0.252387448840382,0.9736842105263158,0.9755650479124928,0.4008667388945809
0.2527322404371585,0.9736842105263158,0.9755974240123926,0.40130151843785067
0.253077975376197,0.9736842105263158,0.9755993830630774,0.4017372421277941
0.25205479452054796,0.968421052631579,0.9756536792051174,0.3999999999996723
0.252400548696845,0.968421052631579,0.9756889260266188,0.4004352557124032
0.25274725274725274,0.968421052631579,0.9757392499700196,0.40087145969466087
0.2530949105914718,0.968421052631579,0.9757523976117636,0.40130861504874454
0.2534435261707989,0.968421052631579,0.9758717828345242,0.4017467248905009
0.2537931034482759,0.968421052631579,0.9760541762829968,0.4021857923493977
0.2541436464088398,0.968421052631579,0.9760674905988752,0.40262582056859847
0.2544951590594744,0.968421052631579,0.9762309245611772,0.40306681270503736
0.2548476454293629,0.968421052631579,0.9763615255842996,0.40350877192949464
0.2552011095700416,0.968421052631579,0.97646428003735,0.40395170142667314
0.25555555555555554,0.968421052631579,0.9765007653243912,0.404395604395274
0.25591098748261476,0.968421052631579,0.9766392494572812,0.40484048404807416
0.2562674094707521,0.968421052631579,0.9766517487230936,0.40528634361200383
0.25662482566248257,0.968421052631579,0.9766843148104872,0.4057331863282244
0.2569832402234637,0.968421052631579,0.976877767525979,0.4061810154522072
0.2573426573426573,0.968421052631579,0.9769223566969634,0.4066298342538119
0.25630252100840334,0.9631578947368421,0.976933990388852,0.40486725663683604
0.25666199158485276,0.9631578947368421,0.977075635809162,0.4053156146176079
0.25702247191011235,0.9631578947368421,0.9771611860326884,0.4057649667402439
0.25738396624472576,0.9631578947368421,0.9771839091862567,0.4062153163148725
0.2577464788732394,0.9631578947368421,0.9772097064015935,0.40666666666633355
0.25811001410437234,0.9631578947368421,0.9772894455776396,0.40711902113426063
0.2584745762711864,0.9631578947368421,0.9773952318022624,0.4075723830731629
0.25884016973125884,0.9631578947368421,0.977489468395852,0.40802675585250886
0.25920679886685555,0.9631578947368421,0.9774922220856452,0.4084821428568087
0.25957446808510637,0.9631578947368421,0.9775004470492654,0.408938547485699
0.2599431818181818,0.9631578947368421,0.977551531916984,0.40939597315402765
0.2603129445234708,0.9631578947368421,0.9776192202763124,0.4098544232919382
0.2606837606837607,0.9631578947368421,0.977647649267916,0.41031390134495616
0.26105563480741795,0.9631578947368421,0.9776892650098348,0.41077441077407517
0.26142857142857145,0.9631578947368421,0.9778111427730732,0.4112359550558439
0.2603719599427754,0.9578947368421052,0.9778813238584708,0.4094488188973016
0.2607449856733524,0.9578947368421052,0.977977866844422,0.4099099099095735
0.2611190817790531,0.9578947368421052,0.978009117904789,0.4103720405859091
0.2614942528735632,0.9578947368421052,0.9780094650923616,0.41083521444661564
0.26187050359712233,0.9578947368421052,0.9780877159753816,0.4112994350279114
0.2622478386167147,0.9578947368421052,0.9781004153067512,0.41176470588201547
0.26262626262626265,0.9578947368421052,0.978248424459681,0.4122310305772387
0.2630057803468208,0.9578947368421052,0.9783660776304516,0.41269841269807467
0.2633863965267728,0.9578947368421052,0.97845407247594,0.41316685584529167
0.263768115942029,0.9578947368421052,0.9786015111480072,0.41363636363602496
0.2641509433962264,0.9578947368421052,0.9788041213564768,0.4141069397038704
0.26453488372093026,0.9578947368421052,0.9788604320872484,0.41457858769897743
0.26346433770014555,0.9526315789473684,0.9788939459032512,0.4127708095777677
0.26384839650145775,0.9526315789473684,0.9789439636236464,0.4132420091320803
0.26277372262773724,0.9473684210526315,0.9790445561467058,0.4114285714282314
0.2631578947368421,0.9473684210526315,0.9791024841660536,0.41189931350080383
0.2635431918008785,0.9473684210526315,0.9791570953816258,0.412371134020278
0.26392961876832843,0.9473684210526315,0.9791633515124556,0.4128440366969067
0.2643171806167401,0.9473684210526315,0.9792078633396988,0.41331802525798267
0.2647058823529412,0.9473684210526315,0.9793844066975408,0.41379310344793446
0.2650957290132548,0.9473684210526315,0.9794756858917936,0.4142692750284269
0.2640117994100295,0.9421052631578948,0.979484572076332,0.41244239631302204
0.26440177252584934,0.9421052631578948,0.9794905027158888,0.4129181084194962
0.26479289940828404,0.9421052631578948,0.9795602819520036,0.4133949191682487
0.2651851851851852,0.9421052631578948,0.9796165188534582,0.4138728323695994
0.26409495548961426,0.9368421052631579,0.9796954482913088,0.41203703703669387
